job_id	job_type	description	statement	user_name	status	running_status	created	finished	modified	fraction_completed	high_water_timestamp	error	coordinator_id
1090069033398894593	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-17 06:17:48.883944+00	2025-07-17 06:17:49.120987+00	2025-07-17 06:17:49.120987+00	1	NULL		1
1090069034391633921	AUTO CREATE STATS	Table statistics refresh for tpcc.public.district	Table statistics refresh for tpcc.public.district	node	succeeded	NULL	2025-07-17 06:17:49.186901+00	2025-07-17 06:17:49.453888+00	2025-07-17 06:17:49.453888+00	1	NULL		1
1090069035443060737	AUTO CREATE STATS	Table statistics refresh for tpcc.public.item	Table statistics refresh for tpcc.public.item	node	succeeded	NULL	2025-07-17 06:17:49.507772+00	2025-07-17 06:17:49.684682+00	2025-07-17 06:17:49.684682+00	1	NULL		1
1090069036222513153	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-17 06:17:49.745642+00	2025-07-17 06:17:50.012887+00	2025-07-17 06:17:50.012887+00	1	NULL		1
1090069233941381121	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-17 06:18:50.084659+00	2025-07-17 06:18:50.274507+00	2025-07-17 06:18:50.274507+00	1	NULL		1
1090069431432937473	AUTO CREATE STATS	Table statistics refresh for system.public.reports_meta	Table statistics refresh for system.public.reports_meta	node	succeeded	NULL	2025-07-17 06:19:50.354303+00	2025-07-17 06:19:50.56819+00	2025-07-17 06:19:50.56819+00	1	NULL		1
1090069629010280449	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-17 06:20:50.650116+00	2025-07-17 06:20:50.824108+00	2025-07-17 06:20:50.824108+00	1	NULL		1
1090069629785112577	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-17 06:20:50.88658+00	2025-07-17 06:20:51.045004+00	2025-07-17 06:20:51.045004+00	1	NULL		1
1090069827074359297	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-17 06:21:51.09448+00	2025-07-17 06:21:51.331557+00	2025-07-17 06:21:51.331557+00	1	NULL		1
1090069828059037697	AUTO CREATE STATS	Table statistics refresh for system.public.jobs	Table statistics refresh for system.public.jobs	node	succeeded	NULL	2025-07-17 06:21:51.394979+00	2025-07-17 06:21:51.775058+00	2025-07-17 06:21:51.775058+00	1	NULL		1
1090070026183245825	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.jobs	Partial statistics update for system.public.jobs	node	succeeded	NULL	2025-07-17 06:22:51.857691+00	2025-07-17 06:22:52.173324+00	2025-07-17 06:22:52.173324+00	1	NULL		1
1090070420671987713	AUTO CREATE STATS	Table statistics refresh for system.public.job_info	Table statistics refresh for system.public.job_info	node	succeeded	NULL	2025-07-17 06:24:52.246097+00	2025-07-17 06:24:52.501144+00	2025-07-17 06:24:52.501144+00	1	NULL		1
1090070814970413057	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-17 06:26:52.576433+00	2025-07-17 06:26:52.762501+00	2025-07-17 06:26:52.762501+00	1	NULL		1
1090071756313034753	NEW SCHEMA CHANGE	DROP DATABASE tpcc CASCADE	DROP DATABASE tpcc CASCADE	root	succeeded	all stages completed	2025-07-17 06:31:39.748631+00	2025-07-17 06:31:40.20722+00	2025-07-17 06:31:40.20722+00	1	NULL		1
1090071757233553409	SCHEMA CHANGE GC	GC for DROP DATABASE tpcc CASCADE	GC for DROP DATABASE tpcc CASCADE	node	succeeded	waiting for MVCC GC	2025-07-17 06:31:40.119332+00	2025-07-17 15:47:53.778466+00	2025-07-17 15:47:53.778466+00	1	NULL		1
1090071995451506689	AUTO CREATE STATS	Table statistics refresh for tpcc.public.history	Table statistics refresh for tpcc.public.history	node	succeeded	NULL	2025-07-17 06:32:52.830665+00	2025-07-17 06:32:53.099741+00	2025-07-17 06:32:53.099741+00	1	NULL		1
1090071996505456641	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-17 06:32:53.152307+00	2025-07-17 06:32:53.390708+00	2025-07-17 06:32:53.390708+00	1	NULL		1
1090071997465559041	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_statistics	Partial statistics update for system.public.transaction_statistics	node	succeeded	NULL	2025-07-17 06:32:53.445303+00	2025-07-17 06:32:53.591699+00	2025-07-17 06:32:53.591699+00	1	NULL		1
1090071998135205889	AUTO CREATE STATS	Table statistics refresh for tpcc.public.warehouse	Table statistics refresh for tpcc.public.warehouse	node	succeeded	NULL	2025-07-17 06:32:53.649662+00	2025-07-17 06:32:53.881+00	2025-07-17 06:32:53.881+00	1	NULL		1
1090071999100551169	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-17 06:32:53.944267+00	2025-07-17 06:32:54.150987+00	2025-07-17 06:32:54.150987+00	1	NULL		1
1090072000026214401	AUTO CREATE STATS	Table statistics refresh for tpcc.public.stock	Table statistics refresh for tpcc.public.stock	node	succeeded	NULL	2025-07-17 06:32:54.226757+00	2025-07-17 06:32:54.555677+00	2025-07-17 06:32:54.555677+00	1	NULL		1
1090072001349287937	AUTO CREATE STATS	Table statistics refresh for tpcc.public.item	Table statistics refresh for tpcc.public.item	node	succeeded	NULL	2025-07-17 06:32:54.630524+00	2025-07-17 06:32:54.841409+00	2025-07-17 06:32:54.841409+00	1	NULL		1
1090072002244706305	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-17 06:32:54.903788+00	2025-07-17 06:32:55.193633+00	2025-07-17 06:32:55.193633+00	1	NULL		1
1090072003369631745	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-17 06:32:55.247086+00	2025-07-17 06:32:55.451624+00	2025-07-17 06:32:55.451624+00	1	NULL		1
1090072004273668097	AUTO CREATE STATS	Table statistics refresh for tpcc.public.district	Table statistics refresh for tpcc.public.district	node	succeeded	NULL	2025-07-17 06:32:55.522974+00	2025-07-17 06:32:55.886526+00	2025-07-17 06:32:55.886526+00	1	NULL		1
1090072005632753665	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-17 06:32:55.937736+00	2025-07-17 06:32:56.121774+00	2025-07-17 06:32:56.121774+00	1	NULL		1
1090072006401327105	AUTO CREATE STATS	Table statistics refresh for tpcc.public.customer	Table statistics refresh for tpcc.public.customer	node	succeeded	NULL	2025-07-17 06:32:56.172288+00	2025-07-17 06:32:56.563091+00	2025-07-17 06:32:56.563091+00	1	NULL		1
1090072990967169025	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-17 06:37:56.637939+00	2025-07-17 06:37:56.804643+00	2025-07-17 06:37:56.804643+00	1	NULL		1
1090074171434729473	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-17 06:43:56.888044+00	2025-07-17 06:43:57.104019+00	2025-07-17 06:43:57.104019+00	1	NULL		1
1090074172401811457	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_statistics	Partial statistics update for system.public.transaction_statistics	node	succeeded	NULL	2025-07-17 06:43:57.183178+00	2025-07-17 06:43:57.364725+00	2025-07-17 06:43:57.364725+00	1	NULL		1
1090076139302715393	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-17 06:53:57.433697+00	2025-07-17 06:53:57.810206+00	2025-07-17 06:53:57.810206+00	1	NULL		1
1090076140952944641	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-17 06:53:57.937302+00	2025-07-17 06:53:58.280661+00	2025-07-17 06:53:58.280661+00	1	NULL		1
1090076339226902529	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_message	Partial statistics update for system.public.job_message	node	succeeded	NULL	2025-07-17 06:54:58.445716+00	2025-07-17 06:54:58.654313+00	2025-07-17 06:54:58.654313+00	1	NULL		1
1090076536735694849	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-17 06:55:58.720612+00	2025-07-17 06:55:58.932346+00	2025-07-17 06:55:58.932346+00	1	NULL		1
1090077042575179777	NEW SCHEMA CHANGE	DROP DATABASE tpcc CASCADE	DROP DATABASE tpcc CASCADE	root	succeeded	all stages completed	2025-07-17 06:58:32.982054+00	2025-07-17 06:58:33.501625+00	2025-07-17 06:58:33.501625+00	1	NULL		1
1090077043580960769	SCHEMA CHANGE GC	GC for DROP DATABASE tpcc CASCADE	GC for DROP DATABASE tpcc CASCADE	node	succeeded	waiting for MVCC GC	2025-07-17 06:58:33.382981+00	2025-07-17 11:55:09.511964+00	2025-07-17 11:55:09.511964+00	1	NULL		1
1090077127525957633	AUTO CREATE STATS	Table statistics refresh for system.public.job_progress_history	Table statistics refresh for system.public.job_progress_history	node	succeeded	NULL	2025-07-17 06:58:59.015494+00	2025-07-17 06:58:59.317811+00	2025-07-17 06:58:59.317811+00	1	NULL		1
1090077325420134401	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.jobs	Partial statistics update for system.public.jobs	node	succeeded	NULL	2025-07-17 06:59:59.408002+00	2025-07-17 06:59:59.778204+00	2025-07-17 06:59:59.778204+00	1	NULL		1
1090077353457090561	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-17 07:00:07.954793+00	2025-07-17 07:00:39.739186+00	2025-07-17 07:00:39.739186+00	1	NULL		1
1090077720100536321	AUTO CREATE STATS	Table statistics refresh for tpcc.public.district	Table statistics refresh for tpcc.public.district	node	succeeded	NULL	2025-07-17 07:01:59.854905+00	2025-07-17 07:02:00.216206+00	2025-07-17 07:02:00.216206+00	1	NULL		1
1090077721536102401	AUTO CREATE STATS	Table statistics refresh for tpcc.public.stock	Table statistics refresh for tpcc.public.stock	node	succeeded	NULL	2025-07-17 07:02:00.293003+00	2025-07-17 07:02:00.624128+00	2025-07-17 07:02:00.624128+00	1	NULL		1
1090077722896236545	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-17 07:02:00.708083+00	2025-07-17 07:02:01.031075+00	2025-07-17 07:02:01.031075+00	1	NULL		1
1090077724194439169	AUTO CREATE STATS	Table statistics refresh for tpcc.public.customer	Table statistics refresh for tpcc.public.customer	node	succeeded	NULL	2025-07-17 07:02:01.104261+00	2025-07-17 07:02:01.609428+00	2025-07-17 07:02:01.609428+00	1	NULL		1
1090077726081646593	AUTO CREATE STATS	Table statistics refresh for tpcc.public.history	Table statistics refresh for tpcc.public.history	node	succeeded	NULL	2025-07-17 07:02:01.680199+00	2025-07-17 07:02:01.980772+00	2025-07-17 07:02:01.980772+00	1	NULL		1
1090077727340986369	AUTO CREATE STATS	Table statistics refresh for tpcc.public.warehouse	Table statistics refresh for tpcc.public.warehouse	node	succeeded	NULL	2025-07-17 07:02:02.064515+00	2025-07-17 07:02:02.396864+00	2025-07-17 07:02:02.396864+00	1	NULL		1
1090077728739917825	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-17 07:02:02.491438+00	2025-07-17 07:02:02.766292+00	2025-07-17 07:02:02.766292+00	1	NULL		1
1090077729942896641	AUTO CREATE STATS	Table statistics refresh for tpcc.public.item	Table statistics refresh for tpcc.public.item	node	succeeded	NULL	2025-07-17 07:02:02.858552+00	2025-07-17 07:02:03.194736+00	2025-07-17 07:02:03.194736+00	1	NULL		1
1090077731331375105	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-17 07:02:03.282288+00	2025-07-17 07:02:03.607518+00	2025-07-17 07:02:03.607518+00	1	NULL		1
1090077929315172353	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress_history	Partial statistics update for system.public.job_progress_history	node	succeeded	NULL	2025-07-17 07:03:03.702147+00	2025-07-17 07:03:03.955448+00	2025-07-17 07:03:03.955448+00	1	NULL		1
1090078323684737025	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-17 07:05:04.054186+00	2025-07-17 07:05:04.273424+00	2025-07-17 07:05:04.273424+00	1	NULL		1
1090078521248055297	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-17 07:06:04.345728+00	2025-07-17 07:06:04.598363+00	2025-07-17 07:06:04.598363+00	1	NULL		1
1090078719080202241	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-17 07:07:04.719303+00	2025-07-17 07:07:05.230798+00	2025-07-17 07:07:05.230798+00	1	NULL		1
1090078917595267073	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-17 07:08:05.301295+00	2025-07-17 07:08:05.493057+00	2025-07-17 07:08:05.493057+00	1	NULL		1
1090079311676047361	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-17 07:10:05.565205+00	2025-07-17 07:10:05.844629+00	2025-07-17 07:10:05.844629+00	1	NULL		1
1090079413857386497	NEW SCHEMA CHANGE	DROP DATABASE tpcc CASCADE	DROP DATABASE tpcc CASCADE	root	succeeded	all stages completed	2025-07-17 07:10:36.633524+00	2025-07-17 07:10:37.117367+00	2025-07-17 07:10:37.117367+00	1	NULL		1
1090079414818045953	SCHEMA CHANGE GC	GC for DROP DATABASE tpcc CASCADE	GC for DROP DATABASE tpcc CASCADE	node	succeeded	waiting for MVCC GC	2025-07-17 07:10:37.02824+00	2025-07-17 14:18:07.449275+00	2025-07-17 14:18:07.449275+00	1	NULL		1
1090079902681235457	AUTO CREATE STATS	Table statistics refresh for tpcc.public.stock	Table statistics refresh for tpcc.public.stock	node	succeeded	NULL	2025-07-17 07:13:05.925673+00	2025-07-17 07:13:06.253677+00	2025-07-17 07:13:06.253677+00	1	NULL		1
1090079904006766593	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-17 07:13:06.33019+00	2025-07-17 07:13:06.546474+00	2025-07-17 07:13:06.546474+00	1	NULL		1
1090079904950452225	AUTO CREATE STATS	Table statistics refresh for tpcc.public.item	Table statistics refresh for tpcc.public.item	node	succeeded	NULL	2025-07-17 07:13:06.618184+00	2025-07-17 07:13:06.83921+00	2025-07-17 07:13:06.83921+00	1	NULL		1
1090079905908555777	AUTO CREATE STATS	Table statistics refresh for tpcc.public.warehouse	Table statistics refresh for tpcc.public.warehouse	node	succeeded	NULL	2025-07-17 07:13:06.910576+00	2025-07-17 07:13:07.186358+00	2025-07-17 07:13:07.186358+00	1	NULL		1
1090079907049701377	AUTO CREATE STATS	Table statistics refresh for tpcc.public.customer	Table statistics refresh for tpcc.public.customer	node	succeeded	NULL	2025-07-17 07:13:07.25883+00	2025-07-17 07:13:07.67524+00	2025-07-17 07:13:07.67524+00	1	NULL		1
1090079908597497857	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-17 07:13:07.731173+00	2025-07-17 07:13:07.982276+00	2025-07-17 07:13:07.982276+00	1	NULL		1
1090079909620580353	AUTO CREATE STATS	Table statistics refresh for tpcc.public.history	Table statistics refresh for tpcc.public.history	node	succeeded	NULL	2025-07-17 07:13:08.043401+00	2025-07-17 07:13:08.293272+00	2025-07-17 07:13:08.293272+00	1	NULL		1
1090079910626000897	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-17 07:13:08.350225+00	2025-07-17 07:13:08.584692+00	2025-07-17 07:13:08.584692+00	1	NULL		1
1090079911568277505	AUTO CREATE STATS	Table statistics refresh for tpcc.public.district	Table statistics refresh for tpcc.public.district	node	succeeded	NULL	2025-07-17 07:13:08.637788+00	2025-07-17 07:13:08.909586+00	2025-07-17 07:13:08.909586+00	1	NULL		1
1090080109268631553	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-17 07:14:08.971146+00	2025-07-17 07:14:09.266861+00	2025-07-17 07:14:09.266861+00	1	NULL		1
1090080110415347713	AUTO CREATE PARTIAL STATS	Partial statistics update for tpcc.public.new_order	Partial statistics update for tpcc.public.new_order	node	succeeded	NULL	2025-07-17 07:14:09.321095+00	2025-07-17 07:14:09.480339+00	2025-07-17 07:14:09.480339+00	1	NULL		1
1090080504331665409	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-17 07:16:09.534815+00	2025-07-17 07:16:09.781869+00	2025-07-17 07:16:09.781869+00	1	NULL		1
1090080735719161857	NEW SCHEMA CHANGE	DROP DATABASE tpcc CASCADE	DROP DATABASE tpcc CASCADE	root	succeeded	all stages completed	2025-07-17 07:17:20.042559+00	2025-07-17 07:17:20.518356+00	2025-07-17 07:17:20.518356+00	1	NULL		1
1090080736657604609	SCHEMA CHANGE GC	GC for DROP DATABASE tpcc CASCADE	GC for DROP DATABASE tpcc CASCADE	node	succeeded	waiting for MVCC GC	2025-07-17 07:17:20.422183+00	2025-07-17 16:48:52.312386+00	2025-07-17 16:48:52.312386+00	1	NULL		1
1090081685071495169	AUTO CREATE STATS	Table statistics refresh for system.public.eventlog	Table statistics refresh for system.public.eventlog	node	succeeded	NULL	2025-07-17 07:22:09.868012+00	2025-07-17 07:22:10.214943+00	2025-07-17 07:22:10.214943+00	1	NULL		1
1090081686514466817	AUTO CREATE STATS	Table statistics refresh for tpcc.public.district	Table statistics refresh for tpcc.public.district	node	succeeded	NULL	2025-07-17 07:22:10.308377+00	2025-07-17 07:22:10.657101+00	2025-07-17 07:22:10.657101+00	1	NULL		1
1090081687879974913	AUTO CREATE STATS	Table statistics refresh for tpcc.public.customer	Table statistics refresh for tpcc.public.customer	node	succeeded	NULL	2025-07-17 07:22:10.725098+00	2025-07-17 07:22:11.216453+00	2025-07-17 07:22:11.216453+00	1	NULL		1
1090081689729630209	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-17 07:22:11.289567+00	2025-07-17 07:22:11.542531+00	2025-07-17 07:22:11.542531+00	1	NULL		1
1090081690901348353	AUTO CREATE STATS	Table statistics refresh for tpcc.public.stock	Table statistics refresh for tpcc.public.stock	node	succeeded	NULL	2025-07-17 07:22:11.647146+00	2025-07-17 07:22:12.034314+00	2025-07-17 07:22:12.034314+00	1	NULL		1
1090081692471951361	AUTO CREATE STATS	Table statistics refresh for tpcc.public.item	Table statistics refresh for tpcc.public.item	node	succeeded	NULL	2025-07-17 07:22:12.126455+00	2025-07-17 07:22:12.413696+00	2025-07-17 07:22:12.413696+00	1	NULL		1
1090081693713858561	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-17 07:22:12.505454+00	2025-07-17 07:22:12.848182+00	2025-07-17 07:22:12.848182+00	1	NULL		1
1090081695100469249	AUTO CREATE STATS	Table statistics refresh for tpcc.public.warehouse	Table statistics refresh for tpcc.public.warehouse	node	succeeded	NULL	2025-07-17 07:22:12.928613+00	2025-07-17 07:22:13.212331+00	2025-07-17 07:22:13.212331+00	1	NULL		1
1090081696330678273	AUTO CREATE STATS	Table statistics refresh for tpcc.public.history	Table statistics refresh for tpcc.public.history	node	succeeded	NULL	2025-07-17 07:22:13.304044+00	2025-07-17 07:22:13.629299+00	2025-07-17 07:22:13.629299+00	1	NULL		1
1090081697621311489	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-17 07:22:13.69792+00	2025-07-17 07:22:14.020441+00	2025-07-17 07:22:14.020441+00	1	NULL		1
1090081895549173761	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-17 07:23:14.100704+00	2025-07-17 07:23:14.285003+00	2025-07-17 07:23:14.285003+00	1	NULL		1
1090082289621696513	AUTO CREATE STATS	Table statistics refresh for system.public.job_progress	Table statistics refresh for system.public.job_progress	node	succeeded	NULL	2025-07-17 07:25:14.362097+00	2025-07-17 07:25:14.627114+00	2025-07-17 07:25:14.627114+00	1	NULL		1
1090082684045950977	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-17 07:27:14.730832+00	2025-07-17 07:27:15.009734+00	2025-07-17 07:27:15.009734+00	1	NULL		1
1090082685233004545	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-17 07:27:15.093082+00	2025-07-17 07:27:15.36325+00	2025-07-17 07:27:15.36325+00	1	NULL		1
1090084652563300353	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-17 07:37:15.474649+00	2025-07-17 07:37:15.71942+00	2025-07-17 07:37:15.71942+00	1	NULL		1
1090084653560266753	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-17 07:37:15.7789+00	2025-07-17 07:37:15.979085+00	2025-07-17 07:37:15.979085+00	1	NULL		1
1090085047663067137	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-17 07:39:16.049526+00	2025-07-17 07:39:16.257132+00	2025-07-17 07:39:16.257132+00	1	NULL		1
1090086228299972609	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-17 07:45:16.351313+00	2025-07-17 07:45:16.514196+00	2025-07-17 07:45:16.514196+00	1	NULL		1
1090086425704562689	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-17 07:46:16.594414+00	2025-07-17 07:46:16.774914+00	2025-07-17 07:46:16.774914+00	1	NULL		1
1090086819824467969	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-17 07:48:16.870271+00	2025-07-17 07:48:17.077137+00	2025-07-17 07:48:17.077137+00	1	NULL		1
1090086820729487361	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-17 07:48:17.146458+00	2025-07-17 07:48:17.36667+00	2025-07-17 07:48:17.36667+00	1	NULL		1
1090086994208423937	NEW SCHEMA CHANGE	DROP DATABASE tpcc CASCADE	DROP DATABASE tpcc CASCADE	root	succeeded	all stages completed	2025-07-17 07:49:09.96659+00	2025-07-17 07:49:10.44301+00	2025-07-17 07:49:10.44301+00	1	NULL		1
1090086995113050113	SCHEMA CHANGE GC	GC for DROP DATABASE tpcc CASCADE	GC for DROP DATABASE tpcc CASCADE	node	succeeded	waiting for MVCC GC	2025-07-17 07:49:10.351528+00	2025-07-17 11:56:41.622693+00	2025-07-17 11:56:41.622693+00	1	NULL		1
1090087214927708161	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-17 07:50:17.446209+00	2025-07-17 07:50:17.646083+00	2025-07-17 07:50:17.646083+00	1	NULL		1
1090088985326452737	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-17 07:59:17.729028+00	2025-07-17 07:59:17.970444+00	2025-07-17 07:59:17.970444+00	1	NULL		1
1090088986390888449	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-17 07:59:18.053864+00	2025-07-17 07:59:18.305684+00	2025-07-17 07:59:18.305684+00	1	NULL		1
1090089163520573441	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-17 08:00:12.101242+00	2025-07-17 08:00:24.386149+00	2025-07-17 08:00:24.386149+00	1	NULL		1
1090090167124033537	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-17 08:05:18.385026+00	2025-07-17 08:05:18.565175+00	2025-07-17 08:05:18.565175+00	1	NULL		1
1090090954408656897	AUTO CREATE STATS	Table statistics refresh for system.public.statement_activity	Table statistics refresh for system.public.statement_activity	node	succeeded	NULL	2025-07-17 08:09:18.645225+00	2025-07-17 08:09:19.180155+00	2025-07-17 08:09:19.180155+00	1	NULL		1
1090090956395806721	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-17 08:09:19.251659+00	2025-07-17 08:09:19.495296+00	2025-07-17 08:09:19.495296+00	1	NULL		1
1090091350707798017	AUTO CREATE STATS	Table statistics refresh for system.public.job_progress	Table statistics refresh for system.public.job_progress	node	succeeded	NULL	2025-07-17 08:11:19.586123+00	2025-07-17 08:11:19.816928+00	2025-07-17 08:11:19.816928+00	1	NULL		1
1090091744885145601	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-17 08:13:19.879506+00	2025-07-17 08:13:20.056952+00	2025-07-17 08:13:20.056952+00	1	NULL		1
1090092335563145217	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-17 08:16:20.14013+00	2025-07-17 08:16:20.335976+00	2025-07-17 08:16:20.335976+00	1	NULL		1
1090092533079867393	AUTO CREATE STATS	Table statistics refresh for system.public.job_info	Table statistics refresh for system.public.job_info	node	succeeded	NULL	2025-07-17 08:17:20.417446+00	2025-07-17 08:17:20.70074+00	2025-07-17 08:17:20.70074+00	1	NULL		1
