id	status	created	created_by_type	created_by_id	claim_session_id	claim_instance_id	num_runs	last_run	job_type	owner	description	error_msg	finished
1090069629010280449	succeeded	2025-07-17 06:20:50.650116	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-17 06:20:50.824108+00
1090069629785112577	succeeded	2025-07-17 06:20:50.88658	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-17 06:20:51.045004+00
1090069827074359297	succeeded	2025-07-17 06:21:51.09448	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-17 06:21:51.331557+00
1090069828059037697	succeeded	2025-07-17 06:21:51.394979	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.jobs	NULL	2025-07-17 06:21:51.775058+00
1090070026183245825	succeeded	2025-07-17 06:22:51.857691	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.jobs	NULL	2025-07-17 06:22:52.173324+00
1090070420671987713	succeeded	2025-07-17 06:24:52.246097	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_info	NULL	2025-07-17 06:24:52.501144+00
1090070814970413057	succeeded	2025-07-17 06:26:52.576433	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-17 06:26:52.762501+00
1090071756313034753	succeeded	2025-07-17 06:31:39.748631	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	NEW SCHEMA CHANGE	root	DROP DATABASE tpcc CASCADE	NULL	2025-07-17 06:31:40.20722+00
1090071757233553409	succeeded	2025-07-17 06:31:40.119332	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	SCHEMA CHANGE GC	node	GC for DROP DATABASE tpcc CASCADE	NULL	2025-07-17 15:47:53.778466+00
1090071995451506689	succeeded	2025-07-17 06:32:52.830665	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.history	NULL	2025-07-17 06:32:53.099741+00
1090071996505456641	succeeded	2025-07-17 06:32:53.152307	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	"Table statistics refresh for tpcc.public.""order"""	NULL	2025-07-17 06:32:53.390708+00
1090071997465559041	succeeded	2025-07-17 06:32:53.445303	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_statistics	NULL	2025-07-17 06:32:53.591699+00
1090071998135205889	succeeded	2025-07-17 06:32:53.649662	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.warehouse	NULL	2025-07-17 06:32:53.881+00
1090071999100551169	succeeded	2025-07-17 06:32:53.944267	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.new_order	NULL	2025-07-17 06:32:54.150987+00
1090072000026214401	succeeded	2025-07-17 06:32:54.226757	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.stock	NULL	2025-07-17 06:32:54.555677+00
1090072001349287937	succeeded	2025-07-17 06:32:54.630524	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.item	NULL	2025-07-17 06:32:54.841409+00
1090072002244706305	succeeded	2025-07-17 06:32:54.903788	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.order_line	NULL	2025-07-17 06:32:55.193633+00
1090072003369631745	succeeded	2025-07-17 06:32:55.247086	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-17 06:32:55.451624+00
1090072004273668097	succeeded	2025-07-17 06:32:55.522974	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.district	NULL	2025-07-17 06:32:55.886526+00
1090072005632753665	succeeded	2025-07-17 06:32:55.937736	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-17 06:32:56.121774+00
1090072006401327105	succeeded	2025-07-17 06:32:56.172288	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.customer	NULL	2025-07-17 06:32:56.563091+00
1090072990967169025	succeeded	2025-07-17 06:37:56.637939	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.reports_meta	NULL	2025-07-17 06:37:56.804643+00
1090074171434729473	succeeded	2025-07-17 06:43:56.888044	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-17 06:43:57.104019+00
1090074172401811457	succeeded	2025-07-17 06:43:57.183178	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_statistics	NULL	2025-07-17 06:43:57.364725+00
1090076139302715393	succeeded	2025-07-17 06:53:57.433697	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-17 06:53:57.810206+00
1090076140952944641	succeeded	2025-07-17 06:53:57.937302	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-17 06:53:58.280661+00
1090076339226902529	succeeded	2025-07-17 06:54:58.445716	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_message	NULL	2025-07-17 06:54:58.654313+00
1090076536735694849	succeeded	2025-07-17 06:55:58.720612	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.reports_meta	NULL	2025-07-17 06:55:58.932346+00
1090077042575179777	succeeded	2025-07-17 06:58:32.982054	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	NEW SCHEMA CHANGE	root	DROP DATABASE tpcc CASCADE	NULL	2025-07-17 06:58:33.501625+00
1090077043580960769	succeeded	2025-07-17 06:58:33.382981	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	SCHEMA CHANGE GC	node	GC for DROP DATABASE tpcc CASCADE	NULL	2025-07-17 11:55:09.511964+00
1090077127525957633	succeeded	2025-07-17 06:58:59.015494	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_progress_history	NULL	2025-07-17 06:58:59.317811+00
1090077325420134401	succeeded	2025-07-17 06:59:59.408002	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.jobs	NULL	2025-07-17 06:59:59.778204+00
1090077353457090561	succeeded	2025-07-17 07:00:07.954793	crdb_schedule	1084131516558508033	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO SQL STATS COMPACTION	node	automatic SQL Stats compaction	NULL	2025-07-17 07:00:39.739186+00
1090077720100536321	succeeded	2025-07-17 07:01:59.854905	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.district	NULL	2025-07-17 07:02:00.216206+00
1090077721536102401	succeeded	2025-07-17 07:02:00.293003	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.stock	NULL	2025-07-17 07:02:00.624128+00
1090077722896236545	succeeded	2025-07-17 07:02:00.708083	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.order_line	NULL	2025-07-17 07:02:01.031075+00
1090077724194439169	succeeded	2025-07-17 07:02:01.104261	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.customer	NULL	2025-07-17 07:02:01.609428+00
1090077726081646593	succeeded	2025-07-17 07:02:01.680199	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.history	NULL	2025-07-17 07:02:01.980772+00
1090077727340986369	succeeded	2025-07-17 07:02:02.064515	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.warehouse	NULL	2025-07-17 07:02:02.396864+00
1090077728739917825	succeeded	2025-07-17 07:02:02.491438	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.new_order	NULL	2025-07-17 07:02:02.766292+00
1090077729942896641	succeeded	2025-07-17 07:02:02.858552	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.item	NULL	2025-07-17 07:02:03.194736+00
1090077731331375105	succeeded	2025-07-17 07:02:03.282288	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	"Table statistics refresh for tpcc.public.""order"""	NULL	2025-07-17 07:02:03.607518+00
1090077929315172353	succeeded	2025-07-17 07:03:03.702147	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress_history	NULL	2025-07-17 07:03:03.955448+00
1090078323684737025	succeeded	2025-07-17 07:05:04.054186	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-17 07:05:04.273424+00
1090078521248055297	succeeded	2025-07-17 07:06:04.345728	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-17 07:06:04.598363+00
1090078719080202241	succeeded	2025-07-17 07:07:04.719303	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-17 07:07:05.230798+00
1090078917595267073	succeeded	2025-07-17 07:08:05.301295	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-17 07:08:05.493057+00
1090079311676047361	succeeded	2025-07-17 07:10:05.565205	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.reports_meta	NULL	2025-07-17 07:10:05.844629+00
1090079413857386497	succeeded	2025-07-17 07:10:36.633524	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	NEW SCHEMA CHANGE	root	DROP DATABASE tpcc CASCADE	NULL	2025-07-17 07:10:37.117367+00
1090079414818045953	succeeded	2025-07-17 07:10:37.02824	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	SCHEMA CHANGE GC	node	GC for DROP DATABASE tpcc CASCADE	NULL	2025-07-17 14:18:07.449275+00
1090079902681235457	succeeded	2025-07-17 07:13:05.925673	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.stock	NULL	2025-07-17 07:13:06.253677+00
1090079904006766593	succeeded	2025-07-17 07:13:06.33019	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.new_order	NULL	2025-07-17 07:13:06.546474+00
1090079904950452225	succeeded	2025-07-17 07:13:06.618184	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.item	NULL	2025-07-17 07:13:06.83921+00
1090079905908555777	succeeded	2025-07-17 07:13:06.910576	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.warehouse	NULL	2025-07-17 07:13:07.186358+00
1090079907049701377	succeeded	2025-07-17 07:13:07.25883	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.customer	NULL	2025-07-17 07:13:07.67524+00
1090079908597497857	succeeded	2025-07-17 07:13:07.731173	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.order_line	NULL	2025-07-17 07:13:07.982276+00
1090079909620580353	succeeded	2025-07-17 07:13:08.043401	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.history	NULL	2025-07-17 07:13:08.293272+00
1090079910626000897	succeeded	2025-07-17 07:13:08.350225	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	"Table statistics refresh for tpcc.public.""order"""	NULL	2025-07-17 07:13:08.584692+00
1090079911568277505	succeeded	2025-07-17 07:13:08.637788	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.district	NULL	2025-07-17 07:13:08.909586+00
1090080109268631553	succeeded	2025-07-17 07:14:08.971146	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	"Table statistics refresh for tpcc.public.""order"""	NULL	2025-07-17 07:14:09.266861+00
1090080110415347713	succeeded	2025-07-17 07:14:09.321095	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for tpcc.public.new_order	NULL	2025-07-17 07:14:09.480339+00
1090080504331665409	succeeded	2025-07-17 07:16:09.534815	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-17 07:16:09.781869+00
1090080735719161857	succeeded	2025-07-17 07:17:20.042559	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	NEW SCHEMA CHANGE	root	DROP DATABASE tpcc CASCADE	NULL	2025-07-17 07:17:20.518356+00
1090080736657604609	succeeded	2025-07-17 07:17:20.422183	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	SCHEMA CHANGE GC	node	GC for DROP DATABASE tpcc CASCADE	NULL	2025-07-17 16:48:52.312386+00
1090081685071495169	succeeded	2025-07-17 07:22:09.868012	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.eventlog	NULL	2025-07-17 07:22:10.214943+00
1090081686514466817	succeeded	2025-07-17 07:22:10.308377	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.district	NULL	2025-07-17 07:22:10.657101+00
1090081687879974913	succeeded	2025-07-17 07:22:10.725098	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.customer	NULL	2025-07-17 07:22:11.216453+00
1090081689729630209	succeeded	2025-07-17 07:22:11.289567	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.new_order	NULL	2025-07-17 07:22:11.542531+00
1090081690901348353	succeeded	2025-07-17 07:22:11.647146	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.stock	NULL	2025-07-17 07:22:12.034314+00
1090081692471951361	succeeded	2025-07-17 07:22:12.126455	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.item	NULL	2025-07-17 07:22:12.413696+00
1090081693713858561	succeeded	2025-07-17 07:22:12.505454	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	"Table statistics refresh for tpcc.public.""order"""	NULL	2025-07-17 07:22:12.848182+00
1090081695100469249	succeeded	2025-07-17 07:22:12.928613	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.warehouse	NULL	2025-07-17 07:22:13.212331+00
1090081696330678273	succeeded	2025-07-17 07:22:13.304044	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.history	NULL	2025-07-17 07:22:13.629299+00
1090081697621311489	succeeded	2025-07-17 07:22:13.69792	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for tpcc.public.order_line	NULL	2025-07-17 07:22:14.020441+00
1090081895549173761	succeeded	2025-07-17 07:23:14.100704	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-17 07:23:14.285003+00
1090082289621696513	succeeded	2025-07-17 07:25:14.362097	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_progress	NULL	2025-07-17 07:25:14.627114+00
1090082684045950977	succeeded	2025-07-17 07:27:14.730832	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-17 07:27:15.009734+00
1090082685233004545	succeeded	2025-07-17 07:27:15.093082	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-17 07:27:15.36325+00
1090084652563300353	succeeded	2025-07-17 07:37:15.474649	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-17 07:37:15.71942+00
1090084653560266753	succeeded	2025-07-17 07:37:15.7789	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-17 07:37:15.979085+00
1090085047663067137	succeeded	2025-07-17 07:39:16.049526	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-17 07:39:16.257132+00
1090086228299972609	succeeded	2025-07-17 07:45:16.351313	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.reports_meta	NULL	2025-07-17 07:45:16.514196+00
1090086425704562689	succeeded	2025-07-17 07:46:16.594414	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.reports_meta	NULL	2025-07-17 07:46:16.774914+00
1090086819824467969	succeeded	2025-07-17 07:48:16.870271	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-17 07:48:17.077137+00
1090086820729487361	succeeded	2025-07-17 07:48:17.146458	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-17 07:48:17.36667+00
1090086994208423937	succeeded	2025-07-17 07:49:09.96659	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	NEW SCHEMA CHANGE	root	DROP DATABASE tpcc CASCADE	NULL	2025-07-17 07:49:10.44301+00
1090086995113050113	succeeded	2025-07-17 07:49:10.351528	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	SCHEMA CHANGE GC	node	GC for DROP DATABASE tpcc CASCADE	NULL	2025-07-17 11:56:41.622693+00
1090087214927708161	succeeded	2025-07-17 07:50:17.446209	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-17 07:50:17.646083+00
1090088985326452737	succeeded	2025-07-17 07:59:17.729028	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-17 07:59:17.970444+00
1090088986390888449	succeeded	2025-07-17 07:59:18.053864	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-17 07:59:18.305684+00
1090089163520573441	succeeded	2025-07-17 08:00:12.101242	crdb_schedule	1084131516558508033	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO SQL STATS COMPACTION	node	automatic SQL Stats compaction	NULL	2025-07-17 08:00:24.386149+00
1090090167124033537	succeeded	2025-07-17 08:05:18.385026	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.reports_meta	NULL	2025-07-17 08:05:18.565175+00
1090090954408656897	succeeded	2025-07-17 08:09:18.645225	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.statement_activity	NULL	2025-07-17 08:09:19.180155+00
1090090956395806721	succeeded	2025-07-17 08:09:19.251659	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.transaction_activity	NULL	2025-07-17 08:09:19.495296+00
1090091350707798017	succeeded	2025-07-17 08:11:19.586123	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_progress	NULL	2025-07-17 08:11:19.816928+00
1090091744885145601	succeeded	2025-07-17 08:13:19.879506	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_info	NULL	2025-07-17 08:13:20.056952+00
1090092335563145217	succeeded	2025-07-17 08:16:20.14013	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-17 08:16:20.335976+00
1090092533079867393	succeeded	2025-07-17 08:17:20.417446	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_info	NULL	2025-07-17 08:17:20.70074+00
1090092730910539777	succeeded	2025-07-17 08:18:20.79058	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.statement_activity	NULL	2025-07-17 08:18:21.050564+00
1090093321874276353	succeeded	2025-07-17 08:21:21.138398	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE STATS	node	Table statistics refresh for system.public.job_info	NULL	2025-07-17 08:21:21.41556+00
1090093519683158017	succeeded	2025-07-17 08:22:21.504879	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress_history	NULL	2025-07-17 08:22:21.706322+00
1090104195496116225	succeeded	2025-07-17 09:16:39.496367	crdb_schedule	1084131516558508033	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO SQL STATS COMPACTION	node	automatic SQL Stats compaction	NULL	2025-07-17 09:36:36.925468+00
1090108488308424705	succeeded	2025-07-17 09:38:29.566789	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-17 09:38:29.733042+00
1090109078931570689	succeeded	2025-07-17 09:41:29.810663	NULL	NULL	\x010180edcdfcf176ff423d8d84eeaedbdef7cc	1	NULL	NULL	AUTO CREATE PARTIAL STATS	node	Partial statistics update for system.public.job_progress	NULL	2025-07-17 09:41:29.974197+00
